"module name","licenses","repository","licenseUrl","parents"
"@react-native-community/cli-hermes@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","mobile-app"
"@react-native-community/cli-platform-android@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","mobile-app"
"@react-native-community/cli-platform-apple@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","mobile-app"
"@react-native-community/cli-platform-ios@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","mobile-app"
"@react-native-community/cli-server-api@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","mobile-app"
"@react-native-community/cli-tools@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","mobile-app"
"@react-native-community/cli-types@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","mobile-app"
"@react-native-community/cli@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","mobile-app"
"@react-native-community/datetimepicker@8.0.1","MIT","https://github.com/react-native-community/datetimepicker","https://github.com/react-native-community/datetimepicker/raw/master/LICENSE.md","mobile-app"
"@react-native/assets-registry@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/babel-plugin-codegen@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/babel-preset@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/codegen@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/community-cli-plugin@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/debugger-frontend@0.74.83","BSD-3-Clause","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/dev-middleware@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/gradle-plugin@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/js-polyfills@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/metro-babel-transformer@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/normalize-colors@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-native/virtualized-lists@0.74.83","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native","mobile-app"
"@react-navigation/bottom-tabs@6.5.20","MIT","https://github.com/react-navigation/react-navigation","https://github.com/react-navigation/react-navigation/raw/master/LICENSE","mobile-app"
"@react-navigation/core@6.4.16","MIT","https://github.com/react-navigation/react-navigation","https://github.com/react-navigation/react-navigation/raw/master/LICENSE","mobile-app"
"@react-navigation/elements@1.3.30","MIT","https://github.com/react-navigation/react-navigation","https://github.com/react-navigation/react-navigation/raw/master/LICENSE","mobile-app"
"@react-navigation/native-stack@6.9.26","MIT","https://github.com/react-navigation/react-navigation","https://github.com/react-navigation/react-navigation/raw/master/LICENSE","mobile-app"
"@react-navigation/native@6.1.17","MIT","https://github.com/react-navigation/react-navigation","https://github.com/react-navigation/react-navigation/raw/master/LICENSE","mobile-app"
"@react-navigation/routers@6.1.9","MIT","https://github.com/react-navigation/react-navigation","https://github.com/react-navigation/react-navigation/raw/master/LICENSE","mobile-app"
"@remix-run/node@2.9.2","MIT","https://github.com/remix-run/remix","https://github.com/remix-run/remix/raw/master/LICENSE.md","mobile-app"
"@remix-run/router@1.16.1","MIT","https://github.com/remix-run/react-router","https://github.com/remix-run/react-router/raw/master/LICENSE.md","mobile-app"
"@remix-run/server-runtime@2.9.2","MIT","https://github.com/remix-run/remix","https://github.com/remix-run/remix/raw/master/LICENSE.md","mobile-app"
"@remix-run/web-blob@3.1.0","MIT","https://github.com/remix-run/web-std-io","https://github.com/remix-run/web-std-io/raw/master/License.md","mobile-app"
"@remix-run/web-fetch@4.4.2","MIT","https://github.com/remix-run/web-std-io","https://github.com/remix-run/web-std-io/raw/master/LICENSE.md","mobile-app"
"@remix-run/web-file@3.1.0","MIT","https://github.com/remix-run/web-std-io","https://github.com/remix-run/web-std-io/raw/master/License.md","mobile-app"
"@remix-run/web-form-data@3.1.0","MIT","https://github.com/remix-run/web-std-io","https://github.com/remix-run/web-std-io/raw/master/License.md","mobile-app"
"@remix-run/web-stream@1.1.0","MIT","https://github.com/remix-run/web-std-io","https://github.com/remix-run/web-std-io","mobile-app"
"@rnx-kit/chromium-edge-launcher@1.0.0","Apache-2.0","https://github.com/microsoft/rnx-kit","https://github.com/microsoft/rnx-kit/raw/master/LICENSE","mobile-app"
"@segment/loosely-validate-event@2.0.0","UNKNOWN","","","mobile-app"
"@sideway/address@4.1.5","BSD-3-Clause","https://github.com/sideway/address","https://github.com/sideway/address/raw/master/LICENSE.md","mobile-app"
"@sideway/formula@3.0.1","BSD-3-Clause","https://github.com/sideway/formula","https://github.com/sideway/formula/raw/master/LICENSE.md","mobile-app"
"@sideway/pinpoint@2.0.0","BSD-3-Clause","https://github.com/sideway/pinpoint","https://github.com/sideway/pinpoint/raw/master/LICENSE.md","mobile-app"
"@sinclair/typebox@0.27.8","MIT","https://github.com/sinclairzx81/typebox","https://github.com/sinclairzx81/typebox/raw/master/license","mobile-app"
"@sinonjs/commons@3.0.1","BSD-3-Clause","https://github.com/sinonjs/commons","https://github.com/sinonjs/commons/raw/master/LICENSE","mobile-app"
"@sinonjs/fake-timers@10.3.0","BSD-3-Clause","https://github.com/sinonjs/fake-timers","https://github.com/sinonjs/fake-timers/raw/master/LICENSE","mobile-app"
"@types/cookie@0.6.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@types/istanbul-lib-coverage@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@types/istanbul-lib-report@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@types/istanbul-reports@3.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@types/json-schema@7.0.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@types/node-forge@1.3.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@types/node@18.19.33","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@types/stack-utils@2.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@types/yargs-parser@21.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@types/yargs@15.0.19","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","pretty-format:mobile-app"
"@types/yargs@17.0.32","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","mobile-app"
"@urql/core@2.3.6","MIT","https://github.com/FormidableLabs/urql","https://github.com/FormidableLabs/urql/raw/master/LICENSE","mobile-app"
"@urql/exchange-retry@0.3.0","MIT","https://github.com/FormidableLabs/urql","https://github.com/FormidableLabs/urql/raw/master/LICENSE","mobile-app"
"@web3-storage/multipart-parser@1.0.0","(Apache-2.0 AND MIT)","https://github.com/web3-storage/multipart-parser","https://github.com/web3-storage/multipart-parser","mobile-app"
"@xmldom/xmldom@0.7.13","MIT","https://github.com/xmldom/xmldom","https://github.com/xmldom/xmldom/raw/master/LICENSE","mobile-app"
"@xmldom/xmldom@0.8.10","MIT","https://github.com/xmldom/xmldom","https://github.com/xmldom/xmldom/raw/master/LICENSE","plist:mobile-app"
"@zxing/text-encoding@0.9.0","(Unlicense OR Apache-2.0)","https://github.com/zxing-js/text-encoding","https://github.com/zxing-js/text-encoding/raw/master/LICENSE.md","mobile-app"
"abort-controller@3.0.0","MIT","https://github.com/mysticatea/abort-controller","https://github.com/mysticatea/abort-controller/raw/master/LICENSE","mobile-app"
"accepts@1.3.8","MIT","https://github.com/jshttp/accepts","https://github.com/jshttp/accepts/raw/master/LICENSE","mobile-app"
"acorn@8.11.3","MIT","https://github.com/acornjs/acorn","https://github.com/acornjs/acorn/raw/master/LICENSE","mobile-app"
"agent-base@6.0.2","MIT","https://github.com/TooTallNate/node-agent-base","https://github.com/TooTallNate/node-agent-base","mobile-app"
"aggregate-error@3.1.0","MIT","https://github.com/sindresorhus/aggregate-error","https://github.com/sindresorhus/aggregate-error/raw/master/license","mobile-app"
"ajv-formats@2.1.1","MIT","https://github.com/ajv-validator/ajv-formats","https://github.com/ajv-validator/ajv-formats/raw/master/LICENSE","mobile-app"
"ajv-keywords@5.1.0","MIT","https://github.com/epoberezkin/ajv-keywords","https://github.com/epoberezkin/ajv-keywords/raw/master/LICENSE","mobile-app"
"ajv@8.13.0","MIT","https://github.com/ajv-validator/ajv","https://github.com/ajv-validator/ajv/raw/master/LICENSE","mobile-app"
"anser@1.4.10","MIT","https://github.com/IonicaBizau/anser","https://github.com/IonicaBizau/anser/raw/master/LICENSE","mobile-app"
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes","https://github.com/sindresorhus/ansi-escapes/raw/master/license","mobile-app"
"ansi-fragments@0.2.1","MIT","https://github.com/zamotany/ansi-fragments","https://github.com/zamotany/ansi-fragments","mobile-app"
"ansi-regex@4.1.1","MIT","https://github.com/chalk/ansi-regex","https://github.com/chalk/ansi-regex/raw/master/license","strip-ansi:mobile-app"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex","https://github.com/chalk/ansi-regex/raw/master/license","mobile-app"
"ansi-regex@6.0.1","MIT","https://github.com/chalk/ansi-regex","https://github.com/chalk/ansi-regex/raw/master/license","@isaacs/cliui:mobile-app"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles","https://github.com/chalk/ansi-styles/raw/master/license","mobile-app"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles","https://github.com/chalk/ansi-styles/raw/master/license","@expo/config-plugins:mobile-app"
"ansi-styles@5.2.0","MIT","https://github.com/chalk/ansi-styles","https://github.com/chalk/ansi-styles/raw/master/license","pretty-format:jest-validate:mobile-app"
"ansi-styles@6.2.1","MIT","https://github.com/chalk/ansi-styles","https://github.com/chalk/ansi-styles/raw/master/license","@isaacs/cliui:mobile-app"
"any-promise@1.3.0","MIT","https://github.com/kevinbeaty/any-promise","https://github.com/kevinbeaty/any-promise/raw/master/LICENSE","mobile-app"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch","https://github.com/micromatch/anymatch/raw/master/LICENSE","mobile-app"
"appdirsjs@1.2.7","MIT","https://github.com/codingjerk/appdirsjs","https://github.com/codingjerk/appdirsjs","mobile-app"
"application-config-path@0.1.1","MIT","http://github.com/LinusU/node-application-config-path","http://github.com/LinusU/node-application-config-path/raw/master/LICENSE","mobile-app"
"arg@5.0.2","MIT","https://github.com/vercel/arg","https://github.com/vercel/arg/raw/master/LICENSE.md","mobile-app"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse","https://github.com/nodeca/argparse/raw/master/LICENSE","mobile-app"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse","https://github.com/nodeca/argparse/raw/master/LICENSE","@expo/xcpretty:mobile-app"
"array-buffer-byte-length@1.0.1","MIT","https://github.com/inspect-js/array-buffer-byte-length","https://github.com/inspect-js/array-buffer-byte-length/raw/master/LICENSE","mobile-app"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union","https://github.com/sindresorhus/array-union/raw/master/license","mobile-app"
"arraybuffer.prototype.slice@1.0.3","MIT","https://github.com/es-shims/ArrayBuffer.prototype.slice","https://github.com/es-shims/ArrayBuffer.prototype.slice/raw/master/LICENSE","mobile-app"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap","https://github.com/kriskowal/asap/raw/master/LICENSE.md","mobile-app"
"ast-types@0.15.2","MIT","https://github.com/benjamn/ast-types","https://github.com/benjamn/ast-types/raw/master/LICENSE","mobile-app"
"astral-regex@1.0.0","MIT","https://github.com/kevva/astral-regex","https://github.com/kevva/astral-regex/raw/master/license","mobile-app"
"async-limiter@1.0.1","MIT","https://github.com/strml/async-limiter","https://github.com/strml/async-limiter/raw/master/LICENSE","mobile-app"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit","https://github.com/alexindigo/asynckit/raw/master/LICENSE","mobile-app"
"at-least-node@1.0.0","ISC","https://github.com/RyanZim/at-least-node","https://github.com/RyanZim/at-least-node/raw/master/LICENSE","mobile-app"
"available-typed-arrays@1.0.7","MIT","https://github.com/inspect-js/available-typed-arrays","https://github.com/inspect-js/available-typed-arrays/raw/master/LICENSE","mobile-app"
"babel-core@7.0.0-bridge.0","MIT","","","mobile-app"
"babel-plugin-polyfill-corejs2@0.4.11","MIT","https://github.com/babel/babel-polyfills","https://github.com/babel/babel-polyfills/raw/master/LICENSE","mobile-app"
"babel-plugin-polyfill-corejs3@0.10.4","MIT","https://github.com/babel/babel-polyfills","https://github.com/babel/babel-polyfills/raw/master/LICENSE","mobile-app"
"babel-plugin-polyfill-regenerator@0.6.2","MIT","https://github.com/babel/babel-polyfills","https://github.com/babel/babel-polyfills/raw/master/LICENSE","mobile-app"
"babel-plugin-react-native-web@0.19.12","MIT","https://github.com/necolas/react-native-web","https://github.com/necolas/react-native-web/raw/master/LICENSE","mobile-app"
"babel-plugin-transform-flow-enums@0.0.2","MIT","https://github.com/facebook/flow","https://github.com/facebook/flow/raw/master/LICENSE","mobile-app"
"babel-preset-expo@11.0.6","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match","https://github.com/juliangruber/balanced-match/raw/master/LICENSE.md","mobile-app"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js","https://github.com/beatgammit/base64-js/raw/master/LICENSE","mobile-app"
"better-opn@3.0.2","MIT","https://github.com/ExiaSR/better-opn","https://github.com/ExiaSR/better-opn/raw/master/LICENSE","mobile-app"
"big-integer@1.6.52","Unlicense","https://github.com/peterolson/BigInteger.js","https://github.com/peterolson/BigInteger.js/raw/master/LICENSE","mobile-app"
"binary-extensions@2.3.0","MIT","https://github.com/sindresorhus/binary-extensions","https://github.com/sindresorhus/binary-extensions/raw/master/license","mobile-app"
"bl@4.1.0","MIT","https://github.com/rvagg/bl","https://github.com/rvagg/bl/raw/master/LICENSE.md","mobile-app"
"bplist-creator@0.1.0","MIT","https://github.com/nearinfinity/node-bplist-creator","https://github.com/nearinfinity/node-bplist-creator/raw/master/LICENSE","mobile-app"
"bplist-parser@0.3.1","MIT","https://github.com/nearinfinity/node-bplist-parser","https://github.com/nearinfinity/node-bplist-parser","simple-plist:mobile-app"
"bplist-parser@0.3.2","MIT","https://github.com/nearinfinity/node-bplist-parser","https://github.com/nearinfinity/node-bplist-parser","mobile-app"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion","https://github.com/juliangruber/brace-expansion/raw/master/LICENSE","mobile-app"
"brace-expansion@2.0.1","MIT","https://github.com/juliangruber/brace-expansion","https://github.com/juliangruber/brace-expansion/raw/master/LICENSE","cacache:mobile-app"
"braces@3.0.3","MIT","https://github.com/micromatch/braces","https://github.com/micromatch/braces/raw/master/LICENSE","mobile-app"
"browserslist@4.23.0","MIT","https://github.com/browserslist/browserslist","https://github.com/browserslist/browserslist/raw/master/LICENSE","mobile-app"
"bser@2.1.1","Apache-2.0","https://github.com/facebook/watchman","https://github.com/facebook/watchman","mobile-app"
"buffer-alloc-unsafe@1.1.0","MIT","https://github.com/LinusU/buffer-alloc-unsafe","https://github.com/LinusU/buffer-alloc-unsafe","mobile-app"
"buffer-alloc@1.2.0","MIT","https://github.com/LinusU/buffer-alloc","https://github.com/LinusU/buffer-alloc","mobile-app"
"buffer-fill@1.0.0","MIT","https://github.com/LinusU/buffer-fill","https://github.com/LinusU/buffer-fill","mobile-app"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from","https://github.com/LinusU/buffer-from/raw/master/LICENSE","mobile-app"
"buffer@5.7.1","MIT","https://github.com/feross/buffer","https://github.com/feross/buffer/raw/master/LICENSE","mobile-app"
"builtins@1.0.3","MIT","https://github.com/juliangruber/builtins","https://github.com/juliangruber/builtins/raw/master/License","mobile-app"
"bytes@3.0.0","MIT","https://github.com/visionmedia/bytes.js","https://github.com/visionmedia/bytes.js/raw/master/LICENSE","mobile-app"
"cacache@18.0.3","ISC","https://github.com/npm/cacache","https://github.com/npm/cacache/raw/master/LICENSE.md","mobile-app"
"call-bind@1.0.7","MIT","https://github.com/ljharb/call-bind","https://github.com/ljharb/call-bind/raw/master/LICENSE","mobile-app"
"caller-callsite@2.0.0","MIT","https://github.com/sindresorhus/caller-callsite","https://github.com/sindresorhus/caller-callsite/raw/master/license","mobile-app"
"caller-path@2.0.0","MIT","https://github.com/sindresorhus/caller-path","https://github.com/sindresorhus/caller-path/raw/master/license","mobile-app"
"callsites@2.0.0","MIT","https://github.com/sindresorhus/callsites","https://github.com/sindresorhus/callsites/raw/master/license","mobile-app"
"camelcase-css@2.0.1","MIT","https://github.com/stevenvachon/camelcase-css","https://github.com/stevenvachon/camelcase-css/raw/master/license","mobile-app"
"camelcase@5.3.1","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","logkitty:mobile-app"
"camelcase@6.3.0","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","mobile-app"
"camelize@1.0.1","MIT","https://github.com/ljharb/camelize","https://github.com/ljharb/camelize/raw/master/LICENSE","mobile-app"
"caniuse-lite@1.0.30001621","CC-BY-4.0","https://github.com/browserslist/caniuse-lite","https://github.com/browserslist/caniuse-lite/raw/master/LICENSE","mobile-app"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk","https://github.com/chalk/chalk/raw/master/license","mobile-app"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk","https://github.com/chalk/chalk/raw/master/license","@expo/config-plugins:mobile-app"
"charenc@0.0.2","BSD-3-Clause","https://github.com/pvorb/node-charenc","https://github.com/pvorb/node-charenc/raw/master/LICENSE.mkd","mobile-app"
"chokidar@3.6.0","MIT","https://github.com/paulmillr/chokidar","https://github.com/paulmillr/chokidar/raw/master/LICENSE","mobile-app"
"chownr@2.0.0","ISC","https://github.com/isaacs/chownr","https://github.com/isaacs/chownr/raw/master/LICENSE","mobile-app"
"chrome-launcher@0.15.2","Apache-2.0","https://github.com/GoogleChrome/chrome-launcher/","https://github.com/GoogleChrome/chrome-launcher//raw/master/LICENSE","mobile-app"
"ci-info@2.0.0","MIT","https://github.com/watson/ci-info","https://github.com/watson/ci-info/raw/master/LICENSE","metro:mobile-app"
"ci-info@3.9.0","MIT","https://github.com/watson/ci-info","https://github.com/watson/ci-info/raw/master/LICENSE","mobile-app"
"clean-stack@2.2.0","MIT","https://github.com/sindresorhus/clean-stack","https://github.com/sindresorhus/clean-stack/raw/master/license","mobile-app"
"cli-cursor@2.1.0","MIT","https://github.com/sindresorhus/cli-cursor","https://github.com/sindresorhus/cli-cursor/raw/master/license","mobile-app"
"cli-cursor@3.1.0","MIT","https://github.com/sindresorhus/cli-cursor","https://github.com/sindresorhus/cli-cursor/raw/master/license","@react-native-community/cli-tools:mobile-app"
"cli-spinners@2.9.2","MIT","https://github.com/sindresorhus/cli-spinners","https://github.com/sindresorhus/cli-spinners/raw/master/license","mobile-app"
"cliui@6.0.0","ISC","http://github.com/yargs/cliui","http://github.com/yargs/cliui/raw/master/LICENSE.txt","logkitty:mobile-app"
"cliui@7.0.4","ISC","https://github.com/yargs/cliui","https://github.com/yargs/cliui/raw/master/LICENSE.txt","react-native-vector-icons:mobile-app"
"cliui@8.0.1","ISC","https://github.com/yargs/cliui","https://github.com/yargs/cliui/raw/master/LICENSE.txt","mobile-app"
"clone-deep@4.0.1","MIT","https://github.com/jonschlinkert/clone-deep","https://github.com/jonschlinkert/clone-deep/raw/master/LICENSE","mobile-app"
"clone@1.0.4","MIT","https://github.com/pvorb/node-clone","https://github.com/pvorb/node-clone/raw/master/LICENSE","defaults:mobile-app"
"clone@2.1.2","MIT","https://github.com/pvorb/node-clone","https://github.com/pvorb/node-clone/raw/master/LICENSE","mobile-app"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert","https://github.com/Qix-/color-convert/raw/master/LICENSE","mobile-app"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert","https://github.com/Qix-/color-convert/raw/master/LICENSE","@expo/config-plugins:mobile-app"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name","https://github.com/dfcreative/color-name/raw/master/LICENSE","mobile-app"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name","https://github.com/colorjs/color-name/raw/master/LICENSE","@expo/config-plugins:mobile-app"
"color-string@1.9.1","MIT","https://github.com/Qix-/color-string","https://github.com/Qix-/color-string/raw/master/LICENSE","mobile-app"
"color@4.2.3","MIT","https://github.com/Qix-/color","https://github.com/Qix-/color/raw/master/LICENSE","mobile-app"
"colorette@1.4.0","MIT","https://github.com/jorgebucaran/colorette","https://github.com/jorgebucaran/colorette/raw/master/LICENSE.md","mobile-app"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream","https://github.com/felixge/node-combined-stream/raw/master/License","mobile-app"
"command-exists@1.2.9","MIT","http://github.com/mathisonian/command-exists","http://github.com/mathisonian/command-exists/raw/master/LICENSE","mobile-app"
"commander@2.20.3","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","terser:mobile-app"
"commander@4.1.1","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","sucrase:mobile-app"
"commander@7.2.0","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","mobile-app"
"commander@9.5.0","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","@react-native-community/cli:mobile-app"
"commondir@1.0.1","MIT","http://github.com/substack/node-commondir","http://github.com/substack/node-commondir/raw/master/LICENSE","mobile-app"
"component-type@1.2.2","MIT","https://github.com/sindresorhus/component-type","https://github.com/sindresorhus/component-type","mobile-app"
"compressible@2.0.18","MIT","https://github.com/jshttp/compressible","https://github.com/jshttp/compressible/raw/master/LICENSE","mobile-app"
"compression@1.7.4","MIT","https://github.com/expressjs/compression","https://github.com/expressjs/compression/raw/master/LICENSE","mobile-app"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map","https://github.com/substack/node-concat-map/raw/master/LICENSE","mobile-app"
"connect@3.7.0","MIT","https://github.com/senchalabs/connect","https://github.com/senchalabs/connect/raw/master/LICENSE","mobile-app"
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map","https://github.com/thlorenz/convert-source-map/raw/master/LICENSE","mobile-app"
"cookie-signature@1.2.1","MIT","https://github.com/visionmedia/node-cookie-signature","https://github.com/visionmedia/node-cookie-signature/raw/master/LICENSE","mobile-app"
"cookie@0.6.0","MIT","https://github.com/jshttp/cookie","https://github.com/jshttp/cookie/raw/master/LICENSE","mobile-app"
"core-js-compat@3.37.1","MIT","https://github.com/zloirock/core-js","https://github.com/zloirock/core-js/raw/master/LICENSE","mobile-app"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is","https://github.com/isaacs/core-util-is/raw/master/LICENSE","mobile-app"
"cosmiconfig@5.2.1","MIT","https://github.com/davidtheclark/cosmiconfig","https://github.com/davidtheclark/cosmiconfig/raw/master/LICENSE","mobile-app"
"cross-fetch@3.1.8","MIT","https://github.com/lquixada/cross-fetch","https://github.com/lquixada/cross-fetch/raw/master/LICENSE","mobile-app"
"cross-spawn@6.0.5","MIT","https://github.com/moxystudio/node-cross-spawn","https://github.com/moxystudio/node-cross-spawn/raw/master/LICENSE","execa:mobile-app"
"cross-spawn@7.0.3","MIT","https://github.com/moxystudio/node-cross-spawn","https://github.com/moxystudio/node-cross-spawn/raw/master/LICENSE","mobile-app"
"crypt@0.0.2","BSD-3-Clause","https://github.com/pvorb/node-crypt","https://github.com/pvorb/node-crypt/raw/master/LICENSE.mkd","mobile-app"
"crypto-random-string@1.0.0","MIT","https://github.com/sindresorhus/crypto-random-string","https://github.com/sindresorhus/crypto-random-string/raw/master/license","@expo/image-utils:mobile-app"
"crypto-random-string@2.0.0","MIT","https://github.com/sindresorhus/crypto-random-string","https://github.com/sindresorhus/crypto-random-string/raw/master/license","mobile-app"
"css-color-keywords@1.0.0","ISC","https://github.com/sonicdoe/css-color-keywords","https://github.com/sonicdoe/css-color-keywords/raw/master/LICENSE","mobile-app"
"css-mediaquery@0.1.2","BSD","https://github.com/ericf/css-mediaquery","https://github.com/ericf/css-mediaquery/raw/master/LICENSE","mobile-app"
"css-to-react-native@3.2.0","MIT","https://github.com/styled-components/css-to-react-native","https://github.com/styled-components/css-to-react-native/raw/master/LICENSE.md","mobile-app"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc","https://github.com/mathiasbynens/cssesc/raw/master/LICENSE-MIT.txt","mobile-app"
"dag-map@1.0.2","MIT","https://github.com/krisselden/dag-map","https://github.com/krisselden/dag-map/raw/master/LICENSE","mobile-app"
"data-uri-to-buffer@3.0.1","MIT","https://github.com/TooTallNate/node-data-uri-to-buffer","https://github.com/TooTallNate/node-data-uri-to-buffer","mobile-app"
"data-view-buffer@1.0.1","MIT","https://github.com/ljharb/data-view-buffer","https://github.com/ljharb/data-view-buffer/raw/master/LICENSE","mobile-app"
"data-view-byte-length@1.0.1","MIT","https://github.com/ljharb/data-view-byte-length","https://github.com/ljharb/data-view-byte-length/raw/master/LICENSE","mobile-app"
"data-view-byte-offset@1.0.0","MIT","https://github.com/ljharb/data-view-byte-offset","https://github.com/ljharb/data-view-byte-offset/raw/master/LICENSE","mobile-app"
"dayjs@1.11.11","MIT","https://github.com/iamkun/dayjs","https://github.com/iamkun/dayjs/raw/master/LICENSE","mobile-app"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug","https://github.com/visionmedia/debug/raw/master/LICENSE","lighthouse-logger:mobile-app"
"debug@3.2.7","MIT","https://github.com/visionmedia/debug","https://github.com/visionmedia/debug/raw/master/LICENSE","@expo/devcert:mobile-app"
"debug@4.3.4","MIT","https://github.com/debug-js/debug","https://github.com/debug-js/debug/raw/master/LICENSE","mobile-app"
"decamelize@1.2.0","MIT","https://github.com/sindresorhus/decamelize","https://github.com/sindresorhus/decamelize/raw/master/license","mobile-app"
"decode-uri-component@0.2.2","MIT","https://github.com/SamVerschueren/decode-uri-component","https://github.com/SamVerschueren/decode-uri-component/raw/master/license","mobile-app"
